,query,target_query,generated_query
6371,which were the release dates for [George W. George] directed films,set(),{'1957'}
6372,What genres of films written by [Jehane Noujaim],set(),{'Documentary'}
6373,who has written films in conjunction with [Eric Hughes],{'Raise the Titanic'},"{'Adam Kennedy', 'Clive Cussler'}"
6374,which were the release dates of the directed [Alice Mak],set(),{'2001'}
6375,The Director of [The Cardinal] is also the director of which films,"{'Whirlpool', 'Where the Sidewalk Ends', 'Hurry Sundown', 'Exodus', 'Daisy Kenyon', 'That Lady in Ermine', 'The Moon Is Blue', 'The Man with the Golden Arm', 'Skidoo', 'Carmen Jones', 'Angel Face', 'The 13th Letter', 'River of No Return', 'Forever Amber', 'Bunny Lake Is Missing', 'Such Good Friends', 'The Cardinal', 'In Harms Way', 'Saint Joan', 'Porgy and Bess', 'The Court-Martial of Billy Mitchell', 'Laura', 'The Human Factor', 'Anatomy of a Murder', 'Bonjour Tristesse', 'Fallen Angel'}","{'Whirlpool', 'Where the Sidewalk Ends', 'Hurry Sundown', 'Exodus', 'Daisy Kenyon', 'That Lady in Ermine', 'The Moon Is Blue', 'The Man with the Golden Arm', 'Skidoo', 'Carmen Jones', 'Angel Face', 'River of No Return', ""In Harm's Way"", 'The 13th Letter', 'Forever Amber', 'Bunny Lake Is Missing', 'Such Good Friends', 'Saint Joan', 'Porgy and Bess', 'The Court-Martial of Billy Mitchell', 'Laura', 'The Human Factor', 'Anatomy of a Murder', 'Bonjour Tristesse', 'Fallen Angel'}"
6376,who are the actors in the films authored by [Jon Kasdan],set(),"{""Dylan O'Brien"", 'Britt Robertson'}"
6377,the actor [Herbert Marshall] co-starred with who,"{'Joel McCrea', 'Pat OBrien', 'Robert Taylor', 'Reginald Owen', 'George Sanders', 'Romola Garai', 'Fredric March', 'Greta Garbo', 'Frank Morgan', 'Alice Brady', 'James Stephenson', 'Jean Arthur', 'Norah Baring', 'Joan Crawford', 'Myrna Loy', 'Laraine Day', 'Edward Everett Horton', 'Greer Garson', 'Kay Francis', 'Claudette Colbert', 'Bette Davis', 'Jeanne Eagels', 'Edward Chapman', 'Margaret Sullavan', 'Claire Trevor', 'Winona Ryder', 'Robert Montgomery', 'Miriam Hopkins', 'Charles Ruggles', 'Ann Harding', 'Melvyn Douglas', 'Stephen Rea', 'Sam Neill', 'Marlene Dietrich', 'Merle Oberon'}","{'Joel McCrea', 'Robert Taylor', 'Reginald Owen', 'George Sanders', 'Romola Garai', 'Fredric March', 'Greta Garbo', 'James Stephenson', 'Frank Morgan', 'Alice Brady', 'Jean Arthur', ""Pat O'Brien"", 'Norah Baring', 'Joan Crawford', 'Myrna Loy', 'Laraine Day', 'Edward Everett Horton', 'Kay Francis', 'Greer Garson', 'Claudette Colbert', 'Bette Davis', 'Jeanne Eagels', 'Edward Chapman', 'Margaret Sullavan', 'Claire Trevor', 'Winona Ryder', 'Robert Montgomery', 'Miriam Hopkins', 'Charles Ruggles', 'Ann Harding', 'Melvyn Douglas', 'Stephen Rea', 'Sam Neill', 'Marlene Dietrich', 'Merle Oberon'}"
6378,When were the films directed by [Karan Johar] released,"{'Kabhi Khushi Kabhie Gham...', 'Kuch Kuch Hota Hai', 'My Name Is Khan', 'Student of the Year'}","{'2003', '2012', '2001', '1998'}"
6379,[Abdellatif Kechiche] movies were in which languages,"{'The Secret of the Grain', 'Black Venus', 'Games of Love and Chance'}",{'French'}
6380,which is registered as [Michael Greenspan] of directed films,{'Wrecked'},{'Christopher Dodd'}
6381,which is registered as [Anthony Abrams] of directed films,{'Pumpkin'},{'Adam Larson Broder'}
6382,which are the directors of the films directed by [Joe Pantoliano],set(),"{'Patrick Read Johnson', 'Andrew Davis', 'Christopher Nolan', 'Sam Pillsbury', 'Brian Grant', 'John Mackenzie', 'Stuart Baird', 'Simon Brand'}"
6383,What films share the same [A Bell for Adano] actor,"{'A Bell for Adano', 'The Ghost and Mrs. Muir', 'Whirlpool', 'Rings on Her Fingers', 'Where the Sidewalk Ends', 'The Harvey Girls', 'Black Widow', 'On the Riviera', 'The Secret of Convict Lake', 'Battleground', 'Sundown', 'The Left Hand of God', 'Belle Starr', 'Leave Her to Heaven', 'Plymouth Adventure', 'Across the Wide Missouri', 'Night and the City', 'Heaven Can Wait', 'The Return of Frank James', 'The Razors Edge', 'Dragonwyck', 'Tobacco Road', 'Laura', 'The Shanghai Gesture', 'The Mating Season'}","{'The Ghost and Mrs. Muir', 'Whirlpool', 'Rings on Her Fingers', 'The Harvey Girls', 'Where the Sidewalk Ends', 'Black Widow', 'On the Riviera', 'The Secret of Convict Lake', 'Battleground', ""The Razor's Edge"", 'Sundown', 'The Left Hand of God', 'Belle Starr', 'Leave Her to Heaven', 'Plymouth Adventure', 'Across the Wide Missouri', 'Night and the City', 'Heaven Can Wait', 'The Return of Frank James', 'Dragonwyck', 'Tobacco Road', 'Laura', 'The Shanghai Gesture', 'The Mating Season'}"
6384,which languages are the films put on stage by [David W. Ross] in,set(),{'French'}
